state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Pennsylvania (EV: 20),2020-11-04 18:40:57.265000,Trump,Biden,3063634,2599924,463710,1312287,1700,0.42500000000000004,0.575,7263,9128,0.6766801012278564,0.0001315508997329351,0.7462763578824257
Pennsylvania (EV: 20),2020-11-04 18:23:27.249000,Trump,Biden,3062922,2598957,463965,1313987,4754,0.22023559108119484,0.7797644089188052,7261,9128,0.6765485503281234,-0.000372088371970003,0.7514439601715035
Pennsylvania (EV: 20),2020-11-04 18:15:15.698000,Trump,Biden,3061817,2595192,466625,1318741,4780,0.20732217573221756,0.7926778242677824,7255,9128,0.6769206387000934,-0.00041806616367523475,0.7488391889800341
Pennsylvania (EV: 20),2020-11-04 17:44:28.196000,Trump,Biden,3060862,2591439,469423,1323521,10854,0.3539708863091948,0.6460291136908052,7246,9128,0.6773387048637687,0.0002546767607242151,0.7443719621386544
Pennsylvania (EV: 20),2020-11-04 17:41:18.740000,Trump,Biden,3056940,2584347,472593,1334375,155,0.4032258064516129,0.5967741935483871,7237,9128,0.6770840281030445,9.327646704027082e-06,0.7739779220058801
Pennsylvania (EV: 20),2020-11-04 17:24:40.785000,Trump,Biden,3056878,2584255,472623,1334530,219,0.5022831050228311,0.4977168949771689,7237,9128,0.6770747004563404,2.9428274079923433e-05,0.7747569570183014
Pennsylvania (EV: 20),2020-11-04 17:16:47.676000,Trump,Biden,3056769,2584147,472622,1334749,35680,0.22354260089686095,0.776457399103139,7237,9128,0.6770452721822605,-0.0025882586318130008,0.776457399103139
Pennsylvania (EV: 20),2020-11-04 17:04:21.985000,Trump,Biden,3048870,2556520,492350,1370429,15217,0.27755142275087075,0.7224485772491293,7193,9128,0.6796335308140735,-0.0004701897610228656,0.7066913892171646
Pennsylvania (EV: 20),2020-11-04 16:52:58.575000,Trump,Biden,3044696,2545576,499120,1385646,30,0.4833333333333333,0.5166666666666667,7181,9128,0.6801037205750964,3.538425733862205e-06,0.6995954047429196
Pennsylvania (EV: 20),2020-11-04 16:45:02.187000,Trump,Biden,3044682,2545561,499121,1385676,13349,0.28391639823207726,0.7160836017679227,7181,9128,0.6801001821493625,-0.000343341018558041,0.6997428394076439
Pennsylvania (EV: 20),2020-11-04 16:41:26.635000,Trump,Biden,3040962,2536072,504890,1399025,20482,0.3109071379748072,0.6890928620251928,7169,9128,0.6804435231679206,-0.0001248009051555421,0.7412563219716315
Pennsylvania (EV: 20),2020-11-04 16:32:53.805000,Trump,Biden,3034722,2522086,512636,1419507,6321,0.47650688182249645,0.5234931181775035,7151,9128,0.6805683240730761,0.0006963479300911013,0.7678211790447301
Pennsylvania (EV: 20),2020-11-04 16:25:01.960000,Trump,Biden,3031700,2518767,512933,1425828,33898,0.18660392943536497,0.813396070564635,7140,9128,0.679871976142985,-0.0031007187326286267,0.8133813204318839
Pennsylvania (EV: 20),2020-11-04 16:12:53.458000,Trump,Biden,3025570,2491390,534180,1459726,15030,0.28685961410512306,0.7131403858948769,7115,9128,0.6829726948756136,-0.0003074545185912658,0.5750797205982842
Pennsylvania (EV: 20),2020-11-04 16:03:50.679000,Trump,Biden,3021331,2480744,540587,1474756,556,0.49370503597122306,0.5062949640287769,7102,9128,0.6832801493942049,6.670030682542905e-05,0.5521153888728996
Pennsylvania (EV: 20),2020-11-04 16:01:30.816000,Trump,Biden,3021061,2480467,540594,1475312,4467,0.3994851130512649,0.6005148869487351,7102,9128,0.6832134490873795,0.00024964165397223237,0.5523935755496647
Pennsylvania (EV: 20),2020-11-04 15:52:05.608000,Trump,Biden,3019296,2477804,541492,1479779,2761,0.2678377399492937,0.7321622600507063,7097,9128,0.6829638074334072,-9.162446050459128e-05,0.5498798570005274
Pennsylvania (EV: 20),2020-11-04 15:41:34.720000,Trump,Biden,3018569,2475795,542774,1482540,82554,0.45622865033796056,0.5437713496620394,7097,9128,0.6830554318939118,0.007346816309161008,0.5437774063037527
Pennsylvania (EV: 20),2020-11-04 15:25:43.020000,Trump,Biden,2981316,2431315,550001,1565094,44605,0.07790606434256253,0.9220939356574375,7035,9128,0.6757086155847508,-0.006827374063003155,0.9220939356574375
Pennsylvania (EV: 20),2020-11-04 15:17:08.834000,Trump,Biden,2977987,2390331,587656,1609699,4275,0.29988304093567253,0.7001169590643275,6943,9128,0.682535989647754,-4.656744424380577e-05,0.8235588744194517
Pennsylvania (EV: 20),2020-11-04 14:56:08.718000,Trump,Biden,2976718,2387351,589367,1613974,88,0.4147727272727273,0.5852272727272727,6938,9128,0.6825825570919978,5.307890913797131e-06,0.836868521274181
Pennsylvania (EV: 20),2020-11-04 14:32:18.760000,Trump,Biden,2976682,2387300,589382,1614062,39561,0.16258436338818538,0.8374156366118146,6938,9128,0.682577249201084,-0.003704327675870478,0.8374156366118146
Pennsylvania (EV: 20),2020-11-04 14:23:44.006000,Trump,Biden,2970396,2354317,616079,1653623,4580,0.19858078602620088,0.8014192139737991,6905,9128,0.6862815768769545,-0.0003180131611771886,0.8013100436681223
Pennsylvania (EV: 20),2020-11-04 13:28:22.084000,Trump,Biden,2969504,2350664,618840,1658203,0,0,0,6905,9128,0.6865995900381316,0.6865995900381316,
